pdbid,-logKd/Ki,set
1e1v,4.92,refined
1ff1,4.92,general
1h1p,4.92,general
1h4n,4.92,general
1jqy,4.92,refined
1nlt,4.92,general
1y2f,4.92,general
2a58,4.92,general
2c93,4.92,general
2ggb,4.92,general
2haw,4.92,refined
2n06,4.92,general
2w70,4.92,general
3azb,4.92,general
3chd,4.92,general
3dgq,4.92,general
3eax,4.92,refined
3i6c,4.92,general
3k15,4.92,general
3ntp,4.92,general
3rv8,4.92,refined
3rv9,4.92,general
3s00,4.92,general
3szb,4.92,general
3ukr,4.92,general
3vdc,4.92,general
4b81,4.92,general
4c73,4.92,general
4g55,4.92,general
4j47,4.92,refined
4n8d,4.92,general
4re9,4.92,general
4zlo,4.92,general
5d3t,4.92,refined
5ehp,4.92,general
5evk,4.92,refined
5ezg,4.92,general
5f1j,4.92,general
5gmi,4.92,general
5lpl,4.92,general
5m57,4.92,general
5mxv,4.92,general
5otr,4.92,refined
5u51,4.92,general
5whc,4.92,general
5x79,4.92,general
5yc4,4.92,general
5ytu,4.92,general
6bg3,4.92,general
6bh3,4.92,general
6dq4,4.92,refined
6ful,4.92,general
2wib,4.93,general
2y7k,4.93,general
3iqj,4.93,general
3uxk,4.93,refined
3zmj,4.93,general
4bdc,4.93,general
4cxy,4.93,general
4ido,4.93,refined
4lc7,4.93,general
5t6j,4.93,general
6azl,4.93,general
1e2k,4.94,refined
1r2b,4.94,general
2gss,4.94,refined
2vd0,4.94,general
2vo4,4.94,refined
2vpe,4.94,refined
3dow,4.94,general
4dmw,4.94,refined
4j5e,4.94,general
4lbp,4.94,general
4mnv,4.94,general
4nms,4.94,general
4p4s,4.94,general
4qht,4.94,general
4ts1,4.94,refined
5f32,4.94,general
5h13,4.94,general
5iee,4.94,general
5yc2,4.94,general
6f34,4.94,general
6hmg,4.94,refined
1jn4,4.95,refined
2gh6,4.95,general
2x95,4.95,refined
2z50,4.95,general
3bpr,4.95,general
3mxr,4.95,general
3vp3,4.95,general
4bup,4.95,refined
4cft,4.95,general
4civ,4.95,general
4f1q,4.95,general
4nmv,4.95,general
5w7i,4.95,general
5yz2,4.95,refined
1ao0,4.96,general
1cea,4.96,general
1dar,4.96,refined
1elr,4.96,refined
1gj5,4.96,general
1nlp,4.96,general
1o5g,4.96,refined
1pg2,4.96,general
1pwq,4.96,general
1t3t,4.96,general
1tsy,4.96,refined
1uz8,4.96,refined
2c6i,4.96,general
2pks,4.96,general
2vjx,4.96,refined
2w67,4.96,refined
2xsb,4.96,general
2yoh,4.96,general
3bxg,4.96,refined
3d67,4.96,general
3hxf,4.96,general
3lbj,4.96,general
3m5a,4.96,general
3mmr,4.96,general
3n2e,4.96,general
3n87,4.96,general
3udr,4.96,general
3unj,4.96,general
3veh,4.96,refined
3zsq,4.96,refined
4c16,4.96,general
4j04,4.96,general
4jsa,4.96,refined
4k5l,4.96,general
4lbl,4.96,general
4oym,4.96,general
4pl5,4.96,general
4qmx,4.96,general
4rlt,4.96,refined
5ajo,4.96,general
5al3,4.96,general
5cyv,4.96,general
5fjx,4.96,general
5ioz,4.96,refined
5k05,4.96,general
5sxn,4.96,general
5sy2,4.96,general
5ti7,4.96,general
5xiw,4.96,general
2ew6,4.97,general
2kaw,4.97,general
2wd7,4.97,general
3lle,4.97,general
3qbc,4.97,refined
3uik,4.97,general
3zn0,4.97,general
4c1c,4.97,general
4c3k,4.97,general
4e3g,4.97,refined
4in9,4.97,refined
4ozl,4.97,general
5le1,4.97,general
6drt,4.97,general
6f4x,4.97,general
6f9r,4.97,general
2gfa,4.98,general
2h2h,4.98,general
2rox,4.98,general
2vr3,4.98,general
2w47,4.98,refined
2y7w,4.98,general
4jfl,4.98,general
4mqp,4.98,general
4re2,4.98,refined
4wv6,4.98,general
5dlv,4.98,general
1j4p,4.99,general
1k3n,4.99,general
3gjs,4.99,general
3hrf,4.99,general
3wp0,4.99,general
4b12,4.99,general
4jht,4.99,general
4qc1,4.99,general
4tsx,4.99,general
4w9d,4.99,refined
4xqa,4.99,general
5gj9,4.99,refined
5v8p,4.99,general
6gnw,4.99,refined
1c84,5.0,refined
1cp6,5.0,general
1f8a,5.0,general
1fgi,5.0,general
1fv9,5.0,general
1gsf,5.0,general
1hlk,5.0,refined
1hqf,5.0,general
1i6v,5.0,general
1ih0,5.0,general
1inf,5.0,general
1jm4,5.0,general
1jpl,5.0,general
1kr3,5.0,general
1nc3,5.0,core
1nnb,5.0,general
1o35,5.0,refined
1oai,5.0,general
1pip,5.0,general
1ql7,5.0,refined
1r6z,5.0,general
1sbr,5.0,general
1sts,5.0,general
1uvu,5.0,general
1w2h,5.0,general
1yid,5.0,general
1zhl,5.0,general
2aig,5.0,general
2bgd,5.0,general
2jqi,5.0,general
2kbs,5.0,general
2oiq,5.0,refined
2oym,5.0,refined
2qcn,5.0,general
2vxn,5.0,refined
2w6u,5.0,general
2w76,5.0,general
2y6c,5.0,general
3cfn,5.0,refined
3d1g,5.0,general
3dkg,5.0,general
3dp1,5.0,general
3dvp,5.0,general
3ezr,5.0,general
3gbe,5.0,refined
3k02,5.0,refined
3new,5.0,general
3omc,5.0,general
3p9m,5.0,refined
3pax,5.0,general
3sv9,5.0,general
3ufa,5.0,general
3uii,5.0,general
3uqg,5.0,general
3vbv,5.0,general
4b78,5.0,general
4cts,5.0,general
4czs,5.0,refined
4g11,5.0,general
4iu4,5.0,general
4lv4,5.0,general
4mdt,5.0,general
4mw7,5.0,general
4n5g,5.0,general
4n8r,5.0,general
4o62,5.0,general
4o7c,5.0,general
4oi6,5.0,general
4p74,5.0,general
4pnq,5.0,general
4rn1,5.0,general
4u6c,5.0,refined
4waf,5.0,general
4xbb,5.0,general
4xoe,5.0,refined
4xsx,5.0,general
4xxh,5.0,refined
4zh2,5.0,general
4zsg,5.0,general
4zsl,5.0,general
5aux,5.0,general
5c7e,5.0,general
5dl1,5.0,general
5evb,5.0,refined
5evd,5.0,refined
5itp,5.0,refined
5iui,5.0,general
5lj2,5.0,general
5lpj,5.0,general
5myl,5.0,general
5nkk,5.0,general
5nq5,5.0,general
5o3r,5.0,general
5wi1,5.0,general
5x54,5.0,refined
5yft,5.0,refined
6axj,5.0,general
6bto,5.0,general
6ft7,5.0,general
6g7f,5.0,general
1ppi,5.01,refined
2glp,5.01,refined
2i1r,5.01,general
3ads,5.01,general
3mxs,5.01,general
3tfk,5.01,general
3uda,5.01,general
4agq,5.01,core
4btb,5.01,general
4dds,5.01,general
4m5g,5.01,general
4qz4,5.01,general
4u4x,5.01,general
4uzh,5.01,general
4yyl,5.01,general
5am2,5.01,general
5fom,5.01,general
5ick,5.01,general
5oa2,5.01,refined
1fsg,5.02,general
1u9l,5.02,general
2cct,5.02,general
2d0k,5.02,refined
2m3m,5.02,general
2or4,5.02,general
2wji,5.02,general
2xbp,5.02,refined
3bgc,5.02,refined
3smq,5.02,general
3usx,5.02,refined
4dow,5.02,general
4est,5.02,general
4l7r,5.02,general
4mz6,5.02,general
4nro,5.02,general
4rlk,5.02,general
4rll,5.02,general
4u70,5.02,refined
4w4s,5.02,general
4w9l,5.02,core
5d1s,5.02,general
5du6,5.02,general
5ff6,5.02,general
5iok,5.02,general
1i1e,5.03,refined
2qt5,5.03,general
3aje,5.03,general
3rdh,5.03,general
4io5,5.03,refined
4jjq,5.03,general
4np9,5.03,refined
4rcg,5.03,general
4trz,5.03,general
4y6s,5.03,general
4y7r,5.03,general
4yat,5.03,general
5huy,5.03,general
5mlw,5.03,general
5mrm,5.03,refined
5n3y,5.03,refined
5nyz,5.03,general
5nz2,5.03,general
5wio,5.03,general
5x4p,5.03,general
6b27,5.03,general
6bhd,5.03,general
6emu,5.03,general
6fby,5.03,general
6fmi,5.03,general
1m5d,5.04,general
1mfa,5.04,refined
2h2g,5.04,general
2jmj,5.04,general
2oht,5.04,general
2w85,5.04,general
2wmv,5.04,general
3tz0,5.04,refined
3v4j,5.04,general
4dgr,5.04,general
4jaz,5.04,general
4jym,5.04,refined
4lk7,5.04,refined
4lph,5.04,general
4uu5,5.04,general
4yp1,5.04,general
4yuz,5.04,general
4z7n,5.04,general
4z7o,5.04,general
5d3n,5.04,refined
5f25,5.04,refined
5loh,5.04,general
5lyn,5.04,refined
5ovp,5.04,refined
5xyy,5.04,general
6ayn,5.04,general
1dgm,5.05,refined
1fkw,5.05,refined
1gi8,5.05,general
1qxk,5.05,refined
1uu8,5.05,general
2brc,5.05,general
2n9e,5.05,general
3aau,5.05,refined
3fpm,5.05,general
3hxd,5.05,general
3s2o,5.05,general
3s76,5.05,refined
3sxu,5.05,general
3uzd,5.05,general
3zjc,5.05,general
4c94,5.05,general
4euo,5.05,refined
4fmq,5.05,general
4ie7,5.05,general
4kvm,5.05,general
4oct,5.05,refined
4oeg,5.05,general
4pnw,5.05,general
4rqv,5.05,refined
4wci,5.05,general
4y2y,5.05,general
4yzu,5.05,refined
5acx,5.05,general
5auw,5.05,general
5f29,5.05,general
5i3a,5.05,refined
5lb7,5.05,general
5nxy,5.05,general
5xhs,5.05,general
5xvk,5.05,general
5xvq,5.05,general
6b67,5.05,general
6bmi,5.05,general
6d50,5.05,refined
6eww,5.05,general
6exi,5.05,refined
2h6k,5.06,general
2ipo,5.06,general
2v77,5.06,refined
2vwf,5.06,general
2yge,5.06,core
3f68,5.06,refined
3p9h,5.06,general
4cfx,5.06,general
4ebw,5.06,general
4h7q,5.06,refined
4j7i,5.06,general
5a2i,5.06,refined
5c1w,5.06,refined
5ega,5.06,general
5h14,5.06,general
5i0b,5.06,general
5icy,5.06,general
5luu,5.06,general
5ops,5.06,general
5tri,5.06,general
5vjn,5.06,general
2c3l,5.07,refined
2i7c,5.07,general
2xm1,5.07,refined
2yfa,5.07,refined
3axm,5.07,general
3juo,5.07,refined
3r00,5.07,general
4eok,5.07,general
4f8j,5.07,general
4knz,5.07,general
4yab,5.07,general
5ak3,5.07,general
5dg6,5.07,general
5hwv,5.07,refined
5l87,5.07,general
5u12,5.07,refined
6axp,5.07,general
6dik,5.07,general
6dq6,5.07,general
1enu,5.08,refined
1gfy,5.08,refined
2qtg,5.08,refined
3efr,5.08,general
3m94,5.08,general
3nw5,5.08,general
3qsb,5.08,general
3qyy,5.08,general
3snd,5.08,general
3tb6,5.08,refined
3w2o,5.08,general
4drk,5.08,general
4ie0,5.08,general
4mho,5.08,general
4ock,5.08,general
4ocv,5.08,general
4od7,5.08,general
4oiv,5.08,refined
4twd,5.08,general
4xx9,5.08,general
4z2h,5.08,general
5gmj,5.08,general
5i13,5.08,general
5j32,5.08,general
5n2t,5.08,refined
5trh,5.08,general
1m48,5.09,refined
1nw7,5.09,refined
1yyy,5.09,general
1zkl,5.09,general
2y1o,5.09,general
2ygf,5.09,refined
2yk9,5.09,general
3hbo,5.09,general
3o4l,5.09,general
3w2p,5.09,general
4c72,5.09,general
4cq0,5.09,general
4f6x,5.09,general
4qvy,5.09,general
4r4q,5.09,general
4utv,5.09,general
4x3u,5.09,general
4xpj,5.09,general
5fhm,5.09,refined
5h5s,5.09,general
5hkh,5.09,general
5jmx,5.09,general
5o9p,5.09,refined
6e86,5.09,general
1b9t,5.1,general
1ez9,5.1,refined
1kmy,5.1,refined
1m6p,5.1,general
1o0o,5.1,general
1od8,5.1,refined
1onz,5.1,refined
1rlp,5.1,general
1rlq,5.1,general
1t4j,5.1,general
1v0k,5.1,refined
1v0m,5.1,general
1vj6,5.1,general
1w7g,5.1,refined
1x8s,5.1,general
1yvx,5.1,general
1zaj,5.1,general
2am2,5.1,general
2d1x,5.1,general
2h5a,5.1,general
2m41,5.1,general
2pnx,5.1,general
2qrq,5.1,general
2r02,5.1,general
2r9w,5.1,core
3bxs,5.1,general
3gy4,5.1,core
3h22,5.1,general
3nif,5.1,general
3p4v,5.1,refined
3qw8,5.1,general
3syr,5.1,core
3u3f,5.1,general
3ujb,5.1,general
3vp2,5.1,general
3zvy,5.1,general
4b77,5.1,general
4cdr,5.1,general
4dcs,5.1,refined
4ejf,5.1,general
4h3q,5.1,general
4iho,5.1,general
4qsh,5.1,general
4qsk,5.1,general
4qvn,5.1,general
4rkx,5.1,general
4rn6,5.1,general
4tk3,5.1,general
4tk4,5.1,general
4ux9,5.1,general
4ydf,5.1,general
5d3h,5.1,refined
5f39,5.1,general
5iv2,5.1,general
5q1h,5.1,general
5xhr,5.1,general
6ap8,5.1,general
6ce6,5.1,refined
1k4h,5.11,refined
1yp9,5.11,refined
2h6q,5.11,general
3gpj,5.11,general
3hnb,5.11,general
3k4d,5.11,refined
3ozj,5.11,refined
4b6u,5.11,general
4e49,5.11,general
4em7,5.11,general
4gly,5.11,general
4qfl,5.11,refined
5c7d,5.11,general
5kej,5.11,refined
5lbq,5.11,general
5lm6,5.11,general
5ngf,5.11,general
5ogk,5.11,general
5u0e,5.11,refined
5vqu,5.11,general
5y0x,5.11,general
6f0y,5.11,general
1qaw,5.12,refined
1uv6,5.12,refined
2i5f,5.12,general
2web,5.12,refined
2y8o,5.12,general
2yjw,5.12,general
2yjx,5.12,general
3bki,5.12,general
3hb8,5.12,general
3kad,5.12,general
3n2c,5.12,general
3nkx,5.12,general
3tu9,5.12,general
3zso,5.12,core
4ay6,5.12,general
4bio,5.12,general
4f1l,5.12,refined
4gj6,5.12,general
4h81,5.12,refined
4kiw,5.12,general
4m5n,5.12,general
4pci,5.12,general
4zed,5.12,general
5d1w,5.12,general
5f74,5.12,refined
5vsb,5.12,general
5wkm,5.12,general
5y1u,5.12,general
6bh8,5.12,general
1gcz,5.13,general
1hti,5.13,general
2kwn,5.13,general
2x4t,5.13,general
3aza,5.13,general
3o8g,5.13,general
3s9e,5.13,refined
3wk4,5.13,general
4ezt,5.13,general
4flj,5.13,general
4l7c,5.13,general
4qms,5.13,general
5d3p,5.13,refined
5hda,5.13,general
6f9u,5.13,refined
1pmx,5.14,general
1w2x,5.14,general
1y3x,5.14,refined
1zzz,5.14,general
2br1,5.14,core
2hqu,5.14,general
2lct,5.14,general
2xi7,5.14,general
2yaz,5.14,refined
2zjv,5.14,general
3bls,5.14,general
3kr2,5.14,general
3pj2,5.14,general
3sow,5.14,general
3tao,5.14,refined
3wuu,5.14,general
4aua,5.14,general
4bdj,5.14,general
4c1g,5.14,general
4ejl,5.14,refined
4iks,5.14,general
4qw0,5.14,general
4xjt,5.14,general
5btr,5.14,general
5kva,5.14,refined
5q11,5.14,general
5zh4,5.14,general
6b7c,5.14,general
6dak,5.14,refined
6gw1,5.14,general
6gzl,5.14,general
6mvx,5.14,general
6mx3,5.14,general
1g6s,5.15,general
1jcx,5.15,refined
1jvu,5.15,refined
1kna,5.15,general
1ljt,5.15,general
1lkx,5.15,general
1mzs,5.15,general
1o0m,5.15,refined
1pb8,5.15,refined
1qk3,5.15,refined
1qxw,5.15,general
1s38,5.15,core
1skj,5.15,general
1t1s,5.15,general
1thz,5.15,refined
2afx,5.15,refined
2go4,5.15,general
2gtv,5.15,general
2knh,5.15,general
2o5d,5.15,general
2ooz,5.15,general
2r03,5.15,general
2r05,5.15,general
2xrw,5.15,general
2xs0,5.15,general
3b95,5.15,general
3e6k,5.15,general
3l5c,5.15,general
3msl,5.15,general
3n49,5.15,general
3ozr,5.15,refined
3p8e,5.15,general
3udn,5.15,general
4b83,5.15,general
4h85,5.15,refined
4jpx,5.15,refined
4pce,5.15,general
4qip,5.15,general
4qrh,5.15,refined
4qvv,5.15,general
4qzw,5.15,general
4w9e,5.15,general
5alw,5.15,general
5djp,5.15,general
5gp7,5.15,general
5kqg,5.15,general
5mwz,5.15,general
5vew,5.15,general
5xg4,5.15,general
5y2f,5.15,general
6b95,5.15,general
6f8t,5.15,general
1jqd,5.16,general
1oe0,5.16,general
1q1m,5.16,general
2ltv,5.16,general
2y2k,5.16,general
3b27,5.16,core
3ctr,5.16,general
3lqi,5.16,general
4fqo,5.16,general
5ow8,5.16,general
5th7,5.16,general
5ufc,5.16,refined
5v83,5.16,general
6mjf,5.16,refined
1q0b,5.17,general
2f5t,5.17,general
2ynn,5.17,general
2zfp,5.17,refined
3b7j,5.17,refined
3eht,5.17,general
3nzx,5.17,general
3rni,5.17,general
3tc5,5.17,general
3uvw,5.17,general
3wuv,5.17,general
4gkm,5.17,core
4h3b,5.17,general
4kp4,5.17,general
4m5i,5.17,general
5ahw,5.17,refined
5aut,5.17,refined
5diq,5.17,general
5fdz,5.17,general
5hm3,5.17,general
5svi,5.17,general
5ubg,5.17,general
6cbf,5.17,refined
6evo,5.17,general
6hf5,5.17,general
6hwz,5.17,general
1ft7,5.18,refined
1xur,5.18,general
2p9a,5.18,general
2qrg,5.18,general
3iqv,5.18,general
3kag,5.18,general
3w37,5.18,refined
4duh,5.18,refined
4iif,5.18,refined
4u73,5.18,refined
4zs3,5.18,general
5tbp,5.18,general
6ar9,5.18,general
6dnp,5.18,general
1ocq,5.19,refined
1ogg,5.19,refined
1oxr,5.19,refined
1rnt,5.19,refined
2c5o,5.19,general
2ko7,5.19,general
2lha,5.19,general
2mnz,5.19,general
2nxm,5.19,general
2qdt,5.19,refined
2xey,5.19,general
3kjn,5.19,general
3s1g,5.19,general
3t4p,5.19,general
3twr,5.19,general
3vfq,5.19,general
4ezz,5.19,refined
4fxf,5.19,general
4g0l,5.19,general
4m0z,5.19,core
4ono,5.19,general
4qok,5.19,general
5h21,5.19,general
5otz,5.19,refined
6cj5,5.19,general
6dq5,5.19,general
1kll,5.2,general
2pmn,5.2,general
3kqs,5.2,general
3ov1,5.2,refined
3qj0,5.2,general
3t7g,5.2,general
3tjm,5.2,general
3uu1,5.2,refined
3wk6,5.2,general
4a6s,5.2,refined
4b70,5.2,general
4bw2,5.2,general
4ezq,5.2,general
4ezr,5.2,refined
4lk6,5.2,general
4mk0,5.2,general
4qvq,5.2,general
5a7j,5.2,general
5aia,5.2,general
5emb,5.2,general
5f91,5.2,general
5g1p,5.2,general
5hg1,5.2,general
5lu2,5.2,general
5q10,5.2,general
1nw5,5.21,refined
1o2r,5.21,refined
1ox9,5.21,general
1re1,5.21,general
2brg,5.21,general
2mlm,5.21,general
3b2t,5.21,general
3bcs,5.21,general
3ilq,5.21,general
3nsq,5.21,general
3qiz,5.21,general
3rth,5.21,general
3wqv,5.21,general
4cwo,5.21,refined
4few,5.21,refined
4h2m,5.21,general
4ifh,5.21,general
4je8,5.21,refined
4m0r,5.21,refined
4mds,5.21,general
4qz2,5.21,general
5e0j,5.21,general
5mxr,5.21,general
5o9q,5.21,refined
5oje,5.21,general
5trk,5.21,general
5ty1,5.21,general
5ty9,5.21,refined
5wag,5.21,general
5x13,5.21,general
6asu,5.21,general
6f8b,5.21,general
6g84,5.21,general
6g85,5.21,general
7prc,5.21,general
16pk,5.22,general
1bq4,5.22,refined
1f3j,5.22,general
1gi9,5.22,general
1gjd,5.22,general
1h1h,5.22,general
1irs,5.22,general
1j17,5.22,refined
1o5c,5.22,refined
1pw6,5.22,general
1ucn,5.22,refined
1w4o,5.22,core
1zea,5.22,refined
1zz2,5.22,general
2gnf,5.22,general
2gnj,5.22,general
2gz2,5.22,refined
2hxm,5.22,refined
2koh,5.22,general
2qbx,5.22,general
2rfy,5.22,general
2wzm,5.22,refined
2xow,5.22,general
2xwy,5.22,general
2zxd,5.22,refined
3dne,5.22,refined
3ds3,5.22,general
3h85,5.22,general
3ijz,5.22,general
3iof,5.22,refined
3lq2,5.22,refined
3lq4,5.22,general
3ms9,5.22,refined
3n1c,5.22,refined
3n5j,5.22,general
3nti,5.22,general
3o6t,5.22,general
3osi,5.22,general
3ppp,5.22,refined
3q71,5.22,refined
3qxt,5.22,refined
3udp,5.22,general
3vbw,5.22,general
4kup,5.22,general
4lrr,5.22,refined
4r5g,5.22,general
4u71,5.22,refined
4z8d,5.22,general
5cgj,5.22,general
5dhs,5.22,general
5dkr,5.22,general
5ev8,5.22,refined
5ioy,5.22,general
5ja0,5.22,refined
5ksv,5.22,general
5u6k,5.22,general
6di0,5.22,general
6f4n,5.22,general
1b4z,5.23,refined
1ndw,5.23,refined
2q38,5.23,refined
3dcq,5.23,general
3lc3,5.23,general
3pxy,5.23,general
3pxz,5.23,general
3wqw,5.23,general
4m5k,5.23,general
4mh7,5.23,general
4qp7,5.23,general
5ema,5.23,general
5tzo,5.23,general
5zms,5.23,general
6bhv,5.23,refined
1fh7,5.24,refined
1hk5,5.24,general
1q8w,5.24,refined
1s89,5.24,refined
1zrz,5.24,general
2jfz,5.24,refined
2k3w,5.24,general
2lsr,5.24,general
2qq7,5.24,general
2vgc,5.24,general
2vvt,5.24,general
3aw0,5.24,general
3e16,5.24,general
3m59,5.24,general
3mle,5.24,general
3mqf,5.24,general
3okh,5.24,general
3pb8,5.24,refined
3qck,5.24,general
3qxh,5.24,general
3r01,5.24,general
3rjc,5.24,general
3tz2,5.24,general
3ueu,5.24,core
4drm,5.24,general
4drn,5.24,general
4e81,5.24,general
4f7j,5.24,general
4fk7,5.24,general
4gue,5.24,refined
4idn,5.24,refined
4ih7,5.24,core
4j70,5.24,general
4non,5.24,refined
4o7e,5.24,general
4utx,5.24,general
4uua,5.24,general
4x6s,5.24,general
4y59,5.24,refined
4zv1,5.24,refined
5d24,5.24,refined
5d3j,5.24,refined
5d6q,5.24,general
5edd,5.24,refined
5hjd,5.24,general
5n7x,5.24,general
5w1e,5.24,refined
6cf6,5.24,general
1okw,5.25,general
2bfr,5.25,refined
2pv3,5.25,general
2xl2,5.25,general
2xl3,5.25,general
3pj3,5.25,general
3r24,5.25,refined
3tdj,5.25,general
3u1i,5.25,general
4flk,5.25,general
4j2c,5.25,general
4pkv,5.25,general
5b5f,5.25,refined
5b5g,5.25,refined
5du4,5.25,general
5nfa,5.25,general
5q17,5.25,general
5twj,5.25,refined
5xup,5.25,general
5yie,5.25,general
6ccm,5.25,general
6fc6,5.25,general
1v0o,5.26,general
1w4q,5.26,refined
2brn,5.26,general
2oz6,5.26,general
2qft,5.26,general
2vcb,5.26,general
3n9s,5.26,refined
3sb0,5.26,general
3twx,5.26,general
4jaj,5.26,general
4l1u,5.26,general
4omj,5.26,refined
4qz5,5.26,general
4r5x,5.26,general
4w9g,5.26,general
5a7i,5.26,general
5akz,5.26,general
5c7c,5.26,general
5gs9,5.26,refined
5iq6,5.26,general
5kxc,5.26,general
5vlk,5.26,general
6fdp,5.26,general
1qca,5.27,general
2az5,5.27,general
2lsv,5.27,general
2x7u,5.27,refined
3bmo,5.27,general
3chp,5.27,general
3g2u,5.27,general
3sz9,5.27,general
3tkw,5.27,refined
3zrc,5.27,general
4jfs,5.27,core
4pl4,5.27,general
4r6w,5.27,general
4r6x,5.27,general
4yzm,5.27,general
4zx6,5.27,general
5hwu,5.27,refined
5ir1,5.27,general
5irr,5.27,refined
5ltn,5.27,refined
5mxo,5.27,general
5v5d,5.27,general
6cj1,5.27,general
1b46,5.28,refined
1ckb,5.28,general
1f5l,5.28,refined
1kfy,5.28,general
1s5q,5.28,general
2uw4,5.28,general
2vip,5.28,general
2x2l,5.28,general
2yjq,5.28,general
3bbf,5.28,refined
3coj,5.28,general
3hxc,5.28,general
3o5x,5.28,refined
3t4h,5.28,general
3zmh,5.28,general
4e70,5.28,refined
4gxl,5.28,general
4j46,5.28,refined
4n9b,5.28,general
5e0m,5.28,general
5ect,5.28,refined
5faq,5.28,general
5g5f,5.28,refined
5ief,5.28,general
5urj,5.28,general
5urm,5.28,general
5vqq,5.28,general
5xpi,5.28,refined
6ei4,5.28,general
6g0w,5.28,general
1c88,5.29,refined
1wum,5.29,general
2wc4,5.29,refined
2xzw,5.29,general
3che,5.29,general
3pcu,5.29,general
4fll,5.29,general
4mhs,5.29,general
4u0g,5.29,general
4wy1,5.29,general
5hrv,5.29,refined
5hrx,5.29,refined
5y59,5.29,general
5yls,5.29,general
1a69,5.3,refined
1di9,5.3,general
1g9a,5.3,general
1g9b,5.3,general
1g9c,5.3,general
1g9d,5.3,general
1h6h,5.3,refined
1jg0,5.3,general
1o0f,5.3,refined
1p4u,5.3,general
1pdq,5.3,general
1pr1,5.3,general
1srg,5.3,refined
1v2h,5.3,general
1vyq,5.3,general
1w0x,5.3,general
1xbb,5.3,general
1yxd,5.3,general
2fsa,5.3,general
2gph,5.3,general
2ke1,5.3,general
2m3o,5.3,general
2o1v,5.3,general
2oyk,5.3,general
2q7q,5.3,refined
2vj1,5.3,general
2vk6,5.3,refined
2ww0,5.3,general
2zxb,5.3,general
3b9s,5.3,general
3btr,5.3,general
3ckr,5.3,general
3cpc,5.3,general
3ebb,5.3,general
3elj,5.3,general
3eql,5.3,general
3gpo,5.3,general
3hs8,5.3,general
3jzf,5.3,general
3jzi,5.3,general
3p8h,5.3,general
3p9l,5.3,refined
3pgl,5.3,refined
3ppo,5.3,general
3q2a,5.3,general
3r8u,5.3,general
3ri1,5.3,general
3upv,5.3,refined
4dhu,5.3,general
4dx9,5.3,general
4e5i,5.3,general
4emt,5.3,general
4jvi,5.3,general
4mic,5.3,general
4nuf,5.3,general
4o55,5.3,general
4ob0,5.3,general
4oem,5.3,general
4wi1,5.3,general
4x1q,5.3,general
4xsy,5.3,general
4xue,5.3,general
4z0d,5.3,general
4z0e,5.3,general
5a85,5.3,general
5ajp,5.3,general
5bwb,5.3,general
5dah,5.3,general
5eyr,5.3,refined
5icz,5.3,general
5n16,5.3,general
5v3r,5.3,general
5vnb,5.3,general
5w19,5.3,general
5x9o,5.3,general
5yji,5.3,general
6d2o,5.3,refined
1hk4,5.31,refined
1mfd,5.31,refined
3fcb,5.31,general
3m53,5.31,general
3v2o,5.31,general
4m3f,5.31,general
4mzk,5.31,general
4or6,5.31,refined
4u1b,5.31,refined
4wvt,5.31,general
4x6k,5.31,general
5d0j,5.31,general
5eij,5.31,refined
5j47,5.31,general
5km0,5.31,general
5n2z,5.31,refined
6ezi,5.31,general
1al8,5.32,general
1lvu,5.32,refined
1mqj,5.32,general
1oim,5.32,general
1y20,5.32,refined
2f6z,5.32,general
2w9r,5.32,general
3rpy,5.32,general
3sqq,5.32,general
3tv5,5.32,general
3uig,5.32,general
3v3m,5.32,general
4h2j,5.32,general
4hbw,5.32,general
4ipi,5.32,refined
4m7y,5.32,general
4qag,5.32,general
4r07,5.32,general
4us3,5.32,refined
4us4,5.32,general
4xjr,5.32,general
4yb6,5.32,general
5ayy,5.32,general
5g1z,5.32,refined
5ks7,5.32,general
5mlo,5.32,general
5n17,5.32,refined
5t4u,5.32,general
6g0z,5.32,refined
6h1u,5.32,refined
2c80,5.33,refined
2n14,5.33,general
3arx,5.33,refined
3ftq,5.33,general
3gjq,5.33,general
3hxe,5.33,general
3ml4,5.33,general
3ozs,5.33,core
3q1x,5.33,refined
3rzi,5.33,general
3wi6,5.33,general
4b3u,5.33,general
4giu,5.33,general
4mcd,5.33,general
4mep,5.33,general
4xy9,5.33,general
5cqx,5.33,general
5n8e,5.33,general
5nf9,5.33,general
5nhz,5.33,general
5q12,5.33,general
5zh5,5.33,general
6fav,5.33,general
1aqc,5.34,general
1hee,5.34,refined
1jwu,5.34,general
1k06,5.34,general
1k08,5.34,general
1zgi,5.34,refined
2qnb,5.34,general
3atv,5.34,general
3efs,5.34,general
3hkq,5.34,refined
